,Unnamed: 0,name,Daily,%YD,%LW,Theaters,Avg,To Date,Days,Distributor
1057,1057, 'The Odd Life of Timothy Green',"$144,335 ",2.60%,-21.80%,"2,415",$59 ,"$47,112,738 ",37,Walt Disney Studios Motion Pictures\n\n
1058,1058, 'Last Ounce of Courage',"$138,765 ",9.70%,-,"1,407",$98 ,"$2,202,186 ",7,Rocky Mountain Pictures\n\n
1060,1060, 'Premium Rush',"$97,547 ",-4.60%,-47%,"1,339",$72 ,"$19,302,764 ",28,Sony Pictures Releasing\n\n
1061,1061, 'The Cold Light of Day',"$72,676 ",-5.80%,-43%,"1,511",$48 ,"$3,631,851 ",14,Lionsgate\n\n
1063,1063, 'Barfi!',"$53,268 ",-5.40%,-,132,$403 ,"$1,334,268 ",7,UTV Motion Pictures\n\n
1064,1064, 'Ted',"$39,065 ",<0.1%,-20.20%,411,$95 ,"$217,594,245 ",84,Universal Pictures\n\n
1065,1065, 'Raiders of the Lost Ark2012 IMAX Release',"$38,305 ",14.30%,-82.60%,322,$118 ,"$2,980,189 ",14,Paramount Pictures\n\n
1066,1066, 'Hit and Run',"$32,163 ",-5%,-69.80%,651,$49 ,"$13,470,841 ",30,Open Road Films (II)\n\n
1068,1068, 'Beasts of the Southern Wild',"$27,720 ",-7.20%,-31%,212,$130 ,"$10,779,226 ",86,Fox Searchlight Pictures\n\n
1069,1069, 'For a Good Time,"$27,497 ",-0.50%,18.50%,107,$256 ,"$937,074 ",21,Focus Features\n\n
1071,1071, 'Moonrise Kingdom',"$23,919 ",7.20%,-12.50%,157,$152 ,"$45,033,744 ",119,Focus Features\n\n
1072,1072," ""Madagascar 3: Europe's Most Wanted""",", ",", ",", ",", ",", ",", ",", ",", "
1073,1073, 'Diary of a Wimpy Kid: Dog Days',"$15,060 ",-5.90%,-27.40%,591,$25 ,"$47,448,399 ",49,Twentieth Century Fox\n\n
1074,1074, 'Step Up Revolution',"$14,564 ",-5.20%,41.60%,268,$54 ,"$34,819,591 ",56,Lionsgate\n\n
1076,1076, 'The Watch',"$9,236 ",-3.40%,-25.70%,138,$66 ,"$34,179,638 ",56,Twentieth Century Fox\n\n
1077,1077, 'The Best Exotic Marigold Hotel',"$9,003 ",6.60%,-15.70%,80,$112 ,"$46,221,676 ",140,Fox Searchlight Pictures\n\n
1078,1078," ""Madea's Witness Protection""",", ",", ",", ",", ",", ",", ",", ",", "
1079,1079, 'Magic Mike',"$6,331 ",-1%,-34.40%,115,$55 ,"$113,689,435 ",84,Warner Bros.\n\n
1080,1080, 'Ruby Sparks',"$5,739 ",4.60%,13%,70,$81 ,"$2,458,443 ",58,Fox Searchlight Pictures\n\n
1081,1081, 'Iron Sky',"$5,151 ",170.40%,94.60%,6,$858 ,"$108,106 ",58,Entertainment One\n\n
1082,1082, 'Safety Not Guaranteed',"$4,387 ",4.90%,14.40%,46,$95 ,"$3,937,915 ",105,FilmDistrict\n\n
1083,1083, 'The Apparition',"$3,292 ",11.90%,-75.10%,68,$48 ,"$4,849,107 ",28,Warner Bros.\n\n
1084,1084, 'Prometheus',"$2,915 ",-8.50%,-14.60%,34,$85 ,"$126,477,084 ",105,Twentieth Century Fox\n\n
1085,1085, 'Cosmopolis',"$2,331 ",-20%,-51.70%,31,$75 ,"$754,994 ",35,Entertainment One\n\n
1087,1087, 'Branded',"$2,195 ",7.10%,-88.20%,80,$27 ,"$352,869 ",14,Roadside Attractions\n\n
1088,1088, 'Port of Shadows',"$1,976 ",6.40%,-,1,"$1,976 ","$13,396 ",7,Rialto Pictures\n\n
1089,1089, '10 Years',"$1,764 ",-2.30%,-,3,$588 ,"$30,915 ",7,Anchor Bay Films\n\n
1090,1090, 'Toys in the Attic2012 Re-release',"$1,265 ",40.90%,-9.10%,14,$90 ,"$42,191 ",14,Hannover House\n\n
1091,1091, 'Bernie',"$1,049 ",57.50%,-34.80%,10,$104 ,"$9,206,090 ",147,Millennium Entertainment\n\n
1092,1092, 'Abraham Lincoln: Vampire Hunter',$724 ,-5.90%,-61.90%,22,$32 ,"$37,519,139 ",91,Twentieth Century Fox\n\n
1093,1093, 'The Oogieloves in the Big Balloon Adventure',$234 ,100%,-96.90%,8,$29 ,"$1,065,907 ",23,Kenn Viselman Presents\n\n
1094,1094, 'Nitro Circus: The Movie',$195 ,-14.80%,-83.90%,7,$27 ,"$3,369,242 ",44,Arc Entertainment\n\n
1095,1095, 'Mugamoodi',$124 ,-25.30%,-69.70%,3,$41 ,"$98,462 ",21,UTV Motion Pictures\n\n
1117,1117, 'Hot Tub Time Machine',"$17,697 ",-8.50%,-35.50%,203,$87 ,"$50,287,556 ",77,Metro-Goldwyn-Mayer (MGM)\n\n
1121,1121, 'MacGruber',"$14,160 ",-5.90%,-93%,177,$80 ,"$8,525,600 ",21,Universal Pictures\n\n
1130,1130, 'Why Did I Get Married Too?',"$5,840 ",4.90%,-57.60%,105,$55 ,"$60,095,852 ",70,Lionsgate\n\n
1133,1133, 'Living in Emergency',"$2,841 ",10.20%,-,7,$405 ,"$32,208 ",7,Truly Indie\n\n
1138,1138, 'Beetle Queen Conquers Tokyo',$289 ,-51.20%,37%,3,$96 ,"$21,701 ",30,Argot Pictures\n\n
1140,1140, 'KitesThe Remix',$161 ,34.20%,-92.10%,5,$32 ,"$41,783 ",14,Reliance Big Pictures\n\n
1141,1141, 'Speed-Dating',$121 ,-31.60%,-,1,$121 ,"$4,044 ",7,Rockstone Releasing\n\n
1161,1161, 'Brave',"$216,376 ",-40.70%,-63.90%,959,$225 ,"$233,397,964 ",80,Walt Disney Studios Motion Pictures\n\n
1162,1162, 'Sparkle',"$188,254 ",-50.90%,-69.10%,873,$215 ,"$23,374,162 ",24,TriStar Pictures\n\n
1163,1163, 'The Avengers',"$163,107 ",-59.80%,-80.60%,"1,209",$134 ,"$621,414,627 ",129,Walt Disney Studios Motion Pictures\n\n
1164,1164, 'The Amazing Spider-Man',"$152,736 ",-43%,-57.30%,416,$367 ,"$260,571,241 ",69,Sony Pictures Releasing\n\n
1166,1166, 'Total Recall',"$115,949 ",-47.60%,-65.10%,502,$230 ,"$57,627,693 ",38,Sony Pictures Releasing\n\n
1174,1174, 'Killer Joe',"$41,680 ",-20%,-,68,$612 ,"$1,664,479 ",45,LD Entertainment\n\n
1178,1178, 'Men in Black 3',"$35,776 ",-41.90%,-51.40%,173,$206 ,"$179,020,854 ",108,Sony Pictures Releasing\n\n
1195,1195, 'A Cat in Paris',$814 ,-62%,-63.40%,5,$162 ,"$309,360 ",101,GKIDS\n\n
1196,1196, 'Snabba Cash',$158 ,-50.60%,-81.80%,2,$79 ,"$188,870 ",61,The Weinstein Company\n\n
1197,1197, 'General Education',$113 ,-62.70%,-82.60%,2,$56 ,"$7,742 ",17,-
1211,1211, 'Lynryd Skynyrd: Last of the Street Survivors Farewell Tour',"$137,888 ",-,-,-,-,"$137,888 ",1,Fathom Events\n\n
1231,1231, 'Jexi',"$2,795 ",-7.80%,-73.10%,87,$32 ,"$6,546,159 ",28,Lionsgate\n\n
1250,1250, 'Immortal Hero',$142 ,115.20%,-65.70%,1,$142 ,"$38,211 ",21,Freestyle Releasing\n\n
1255,1255, 'Captain Marvel',"$1,267,909 ",-9.60%,-0.80%,"2,653",$477 ,"$405,529,047 ",49,Walt Disney Studios Motion Pictures\n\n
1256,1256, 'The Curse of la Llorona',"$1,001,177 ",-31.10%,-,"3,372",$296 ,"$33,784,301 ",7,Warner Bros.\n\n
1257,1257, 'Breakthrough',"$858,386 ",-9.10%,-47%,"2,824",$303 ,"$19,810,230 ",9,Twentieth Century Fox\n\n
1258,1258, 'Shazam!',"$627,940 ",-38.20%,-75.10%,"4,183",$150 ,"$125,629,727 ",21,Warner Bros.\n\n
1259,1259, 'Little',"$445,605 ",-26.50%,-63.70%,"2,667",$167 ,"$32,409,255 ",14,Universal Pictures\n\n
1260,1260, 'Dumbo',"$396,972 ",-22.70%,-65%,"3,225",$123 ,"$103,766,558 ",28,Walt Disney Studios Motion Pictures\n\n
1261,1261, 'Penguins',"$283,207 ",0.20%,-37.30%,"1,815",$156 ,"$4,670,426 ",9,Walt Disney Studios Motion Pictures\n\n
1262,1262, 'Missing Link',"$250,912 ",-19.70%,-64.90%,"3,437",$73 ,"$14,455,055 ",14,United Artists Releasing\n\n
1263,1263, 'Pet Sematary',"$200,406 ",-49.60%,-78%,"3,146",$63 ,"$51,322,457 ",21,Paramount Pictures\n\n
1264,1264, 'Us',"$138,385 ",-56.10%,-80.40%,"2,264",$61 ,"$171,702,635 ",35,Universal Pictures\n\n
1265,1265, 'Hellboy',"$135,448 ",-58.20%,-81.50%,"3,303",$41 ,"$21,178,833 ",14,Lionsgate\n\n
1266,1266, 'After',"$97,409 ",-54.10%,-82.80%,"2,138",$45 ,"$11,245,739 ",14,Aviron Pictures\n\n
1267,1267, 'Unplanned',"$65,105 ",-34.50%,-56.20%,839,$77 ,"$17,603,325 ",28,Pure Flix Entertainment\n\n
1268,1268, 'How to Train Your Dragon: The Hidden World',"$60,500 ",-8%,-4%,"1,062",$56 ,"$159,451,660 ",63,Universal Pictures\n\n
1269,1269, 'Amazing Grace',"$57,611 ",-14%,55%,190,$303 ,"$1,625,941 ",140,Neon\n\n
1270,1270, 'Wonder Park',"$49,058 ",0.20%,-65.60%,705,$69 ,"$44,823,992 ",42,Paramount Pictures\n\n
1271,1271, 'The Best of Enemies',"$48,320 ",-25.30%,-67.90%,"1,002",$48 ,"$9,883,456 ",21,STX Entertainment\n\n
1272,1272, 'The Mustang',"$46,575 ",-23.30%,-35.70%,487,$95 ,"$4,250,750 ",42,Focus Features\n\n
1273,1273, 'Kalank',"$37,343 ",-55%,-84.60%,320,$116 ,"$2,203,885 ",9,FIP\n\n
1274,1274, 'Five Feet Apart',"$28,554 ",-38.60%,-75.10%,709,$40 ,"$45,255,478 ",42,Lionsgate\n\n
1275,1275, 'Hotel Mumbai',"$25,975 ",-43.80%,-63.90%,314,$82 ,"$9,124,572 ",35,Bleecker Street Media\n\n
1276,1276, 'Teen Spirit',"$24,284 ",-33.30%,936.90%,696,$34 ,"$441,366 ",14,Bleecker Street Media\n\n
1277,1277, 'High Life',"$22,487 ",-36.40%,16.40%,146,$154 ,"$799,532 ",21,A24\n\n
1278,1278, 'The Lego Movie 2: The Second Part',"$10,401 ",1%,-54.20%,222,$46 ,"$105,629,326 ",77,Warner Bros.\n\n
1279,1279, 'A Madea Family Funeral',"$10,333 ",-16.10%,-51.40%,196,$52 ,"$73,037,460 ",56,Lionsgate\n\n
1280,1280, 'Apollo 11',"$8,793 ",-32%,-50.60%,101,$87 ,"$8,518,995 ",56,Neon\n\n
1281,1281, 'Gloria Bell',"$7,652 ",-10.30%,-57.10%,100,$76 ,"$5,509,197 ",49,A24\n\n
1282,1282, 'The Upside',"$7,304 ",-9.50%,-33.20%,130,$56 ,"$108,177,700 ",105,STX Entertainment\n\n
1283,1283, 'Green Book',"$6,725 ",6.60%,-41.20%,115,$58 ,"$85,044,366 ",161,Universal Pictures\n\n
1284,1284," ""Isn't It Romantic""",", ",", ",", ",", ",", ",", ",", ",", "
1285,1285, 'Wild Nights with Emily',"$6,611 ",-24.90%,168.80%,33,$200 ,"$135,465 ",14,Greenwich Entertainment\n\n
1286,1286, 'The Aftermath',"$6,459 ",-3.70%,-66.20%,85,$75 ,"$1,589,392 ",42,Fox Searchlight Pictures\n\n
1287,1287, 'Alita: Battle Angel',"$6,048 ",-11.50%,-38.50%,116,$52 ,"$85,612,681 ",71,Twentieth Century Fox\n\n
1288,1288, 'Little Woods',"$5,968 ",-3%,-,33,$180 ,"$82,166 ",7,Neon\n\n
1289,1289, 'Diane',"$5,347 ",-6.10%,-19.60%,59,$90 ,"$279,285 ",28,IFC Films\n\n
1290,1290, 'Peterloo',"$5,093 ",-14.90%,41.30%,92,$55 ,"$138,597 ",21,Amazon Studios\n\n
1291,1291, 'They Shall Not Grow Old2018 Re-release',"$4,388 ",-22.30%,-28.70%,115,$38 ,"$17,943,328 ",130,Warner Bros.\n\n
1292,1292, 'Fighting with My Family',"$4,381 ",-6.30%,-11.40%,84,$52 ,"$22,873,590 ",71,Metro-Goldwyn-Mayer (MGM)\n\n
1293,1293, 'Red Joan',"$4,254 ",-4.20%,-,4,"$1,063 ","$57,053 ",7,IFC Films\n\n
1294,1294, 'Bohemian Rhapsody',"$3,958 ",4.50%,-29.70%,31,$127 ,"$216,303,339 ",175,Twentieth Century Fox\n\n
1295,1295, 'Mia and the White Lion',"$3,953 ",-13.20%,-85.40%,67,$59 ,"$383,095 ",14,-
1296,1296, 'The Beach Bum',"$3,909 ",-22%,-48.30%,36,$108 ,"$3,435,763 ",28,Neon\n\n
1297,1297, 'No Manches Frida 2',"$3,437 ",-43.10%,-65.10%,73,$47 ,"$9,213,726 ",42,Pantelion Films\n\n
1298,1298, 'The Public',"$3,180 ",-20.70%,-47.90%,43,$73 ,"$498,195 ",21,Greenwich Entertainment\n\n
1299,1299, 'Arctic2019 Re-release',"$2,648 ",7.70%,191.30%,49,$54 ,"$2,386,538 ",84,Bleecker Street Media\n\n
1300,1300, 'Mary Magdalene2019 Re-release',"$2,315 ",-6%,-72.40%,40,$57 ,"$116,086 ",14,IFC Films\n\n
1301,1301, 'Fast Colour',"$2,193 ",-60.30%,-,25,$87 ,"$56,483 ",7,Lionsgate\n\n
1302,1302, 'Ash Is Purest White',"$1,841 ",5%,-,17,$108 ,"$386,330 ",42,Cohen Media Group\n\n
1303,1303, 'Under the Silver Lake',"$1,775 ",-39.10%,-,2,$887 ,"$46,083 ",7,A24\n\n
1304,1304, 'P Storm',"$1,157 ",-68.40%,-84.50%,7,$165 ,"$309,690 ",22,CMC Pictures\n\n
1305,1305, 'Run the Race',"$1,023 ",-66.10%,-45.50%,39,$26 ,"$6,420,810 ",63,Roadside Attractions\n\n
1306,1306, 'Escape Room',$931 ,-37.30%,-76.20%,27,$34 ,"$57,005,601 ",112,Sony Pictures Releasing\n\n
1307,1307, 'The Invisibles',$898 ,24.50%,17.10%,6,$149 ,"$398,279 ",91,Greenwich Entertainment\n\n
1308,1308, 'Girls of the Sun',$755 ,-25.60%,-34.90%,10,$75 ,"$19,712 ",14,Cohen Media Group\n\n
1309,1309, 'Grass',$566 ,-59.40%,-,1,$566 ,"$5,807 ",7,The Cinema Guild\n\n
1310,1310, 'The Wild Pear Tree',$429 ,-,24%,1,$429 ,"$31,104 ",86,The Cinema Guild\n\n
1311,1311, 'Maze2019 Re-release',$272 ,24.80%,-38.20%,2,$136 ,"$29,065 ",35,Lightyear Entertainment\n\n
1312,1312, 'Nureyev: Lifting the Curtain',$265 ,-90.40%,-,3,$88 ,"$27,430 ",7,-
1313,1313, 'Christ Stopped at Eboli',$228 ,61.70%,-92.90%,1,$228 ,"$38,019 ",23,Rialto Pictures\n\n
1314,1314, 'Screwball',$159 ,205.80%,-,3,$53 ,"$13,967 ",28,Greenwich Entertainment\n\n
1315,1315, 'Free Solo',$142 ,-93.90%,-72.50%,3,$47 ,"$17,539,439 ",210,National Geographic Entertainment\n\n
1316,1316, 'Hotel by the River',$141 ,-8.40%,-,1,$141 ,"$24,334 ",70,The Cinema Guild\n\n
1317,1317, 'Asterix: The Secret of the Magic Potion',$72 ,-25%,-78.70%,7,$10 ,"$1,268,452 ",70,Entertainment One\n\n
1341,1341, 'The Next Three Days',"$34,862 ",16.40%,-73.80%,361,$96 ,"$21,011,348 ",33,Lionsgate\n\n
1344,1344, 'Morning Glory',"$23,292 ",33%,-67.60%,263,$88 ,"$30,609,800 ",42,Paramount Pictures\n\n
1345,1345, 'The Polar Express2010 IMAX Release',"$21,522 ",27.90%,81.10%,15,"$1,434 ","$516,994 ",19,Warner Bros.\n\n
1349,1349, 'The Tempest',"$12,966 ",30.30%,157.60%,21,$617 ,"$144,442 ",12,Miramax\n\n
1351,1351, 'Skyline',"$11,125 ",0.50%,-33.10%,123,$90 ,"$21,393,620 ",40,Universal Pictures\n\n
1355,1355, 'For Colored Girls',"$6,180 ",20.70%,-54.80%,79,$78 ,"$37,637,346 ",47,Lionsgate\n\n
1361,1361, 'The Garden of Eden',$294 ,10.50%,-82.20%,5,$58 ,"$21,512 ",12,Roadside Attractions\n\n
1362,1362, 'Cool It',$35 ,-30%,-74.60%,2,$17 ,"$62,651 ",40,Roadside Attractions\n\n
1364,1364, 'Traffic',"$752,412 ",8.70%,-17.90%,"1,571",$478 ,"$49,686,912 ",30,USA Films\n\n
1365,1365, 'Crouching Tiger,"$511,393 ",0.90%,84.20%,837,$610 ,"$39,365,351 ",49,Sony Pictures Classics\n\n
1366,1366, 'Miss Congeniality',"$477,325 ",11.90%,-11.90%,"2,409",$198 ,"$89,120,147 ",35,Warner Bros.\n\n
1367,1367, 'The Family Man',"$216,425 ",5.60%,-34.30%,"2,277",$95 ,"$70,362,020 ",35,Universal Pictures\n\n
1369,1369, 'How the Grinch Stole Christmas',"$10,055 ",-0.90%,-56%,504,$19 ,"$259,329,065 ",70,Universal Pictures\n\n
1377,1377, 'Trouble with the Curve',"$558,002 ",6.70%,-37.60%,"3,212",$173 ,"$25,839,823 ",14,Warner Bros.\n\n
1379,1379, 'House at the End of the Street',"$384,788 ",5.40%,-31.10%,"3,083",$124 ,"$23,833,144 ",14,Relativity Media\n\n
1381,1381, 'Dredd',"$253,023 ",1.60%,-46.70%,"2,557",$98 ,"$12,050,414 ",14,Lionsgate\n\n
1384,1384," ""Won't Back Down""",", ",", ",", ",", ",", ",", ",", ",", "
1407,1407, 'Heroine',"$4,874 ",1.50%,-61.90%,97,$50 ,"$583,047 ",14,UTV Motion Pictures\n\n
1417,1417, 'Thaandavam',"$1,860 ",-45.40%,-64.80%,45,$41 ,"$145,708 ",7,UTV Motion Pictures\n\n
1420,1420, 'Now,$619 ,-44.30%,-,1,$619 ,"$1,730 ",2,Argot Pictures\n\n
1424,1424, 'Grand Illusion',$181 ,24%,-7.70%,2,$90 ,"$161,377 ",147,Rialto Pictures\n\n
1430,1430, 'You Again',"$570,351 ",-3.20%,-,"2,548",$223 ,"$10,885,067 ",7,Walt Disney Studios Motion Pictures\n\n
1432,1432, 'Resident Evil: Afterlife',"$411,372 ",2.90%,-45.10%,"2,642",$155 ,"$53,830,325 ",21,Screen Gems\n\n
1443,1443, 'The Virginity Hit',"$33,188 ",-10.30%,-,700,$47 ,"$486,626 ",7,Sony Pictures Releasing\n\n
1466,1466, 'Bran Nue Dae',"$3,993 ",<0.1%,121.20%,55,$72 ,"$104,774 ",21,Freestyle Releasing\n\n
1471,1471, 'The Romantics',$947 ,66.70%,-65%,6,$157 ,"$106,524 ",21,-
1478,1478, 'Lake Placid',"$1,071,911 ",-2.40%,-,"2,096",$511 ,"$15,777,491 ",7,Twentieth Century Fox\n\n
1480,1480, 'Muppets from Space',"$743,272 ",2.80%,-13%,"2,265",$328 ,"$9,632,551 ",9,Sony Pictures Releasing\n\n
1481,1481, 'South Park: Bigger,"$506,638 ",-4%,-40.50%,"2,008",$252 ,"$45,649,488 ",23,Paramount Pictures\n\n
1483,1483, 'Summer of Sam',"$181,017 ",0.60%,-52.90%,"1,068",$169 ,"$18,001,451 ",21,Walt Disney Studios Motion Pictures\n\n
1484,1484, 'The Mummy',"$103,045 ",5.70%,-17.50%,557,$185 ,"$151,159,815 ",77,Universal Pictures\n\n
1486,1486, 'The Love Letter',"$7,000 ",16.70%,-59.60%,166,$42 ,"$8,302,478 ",63,DreamWorks Distribution\n\n
1495,1495, 'Death at a Funeral',"$306,120 ",0.80%,-41.30%,"2,271",$134 ,"$36,223,181 ",21,Screen Gems\n\n
1496,1496, 'Oceans2010 Re-release',"$286,928 ",13.80%,-55.60%,"1,210",$237 ,"$14,525,648 ",15,Walt Disney Studios Motion Pictures\n\n
